Id,PostId,CreationDate,UserId
783,133,2011-12-02 00:00:00.000,1623
784,99,2011-12-02 00:00:00.000,245
785,105,2011-12-02 00:00:00.000,1020
786,144,2011-12-02 00:00:00.000,374
787,151,2011-12-02 00:00:00.000,295
788,150,2011-12-02 00:00:00.000,1036
789,133,2011-12-02 00:00:00.000,923
790,137,2011-12-02 00:00:00.000,402
791,18,2011-12-02 00:00:00.000,1565
792,49,2011-12-02 00:00:00.000,453
793,56,2011-12-02 00:00:00.000,911
794,22,2011-12-02 00:00:00.000,1618
796,11,2011-12-02 00:00:00.000,728
798,20,2011-12-02 00:00:00.000,11
799,12,2011-12-02 00:00:00.000,36
801,54,2011-12-02 00:00:00.000,1661
802,144,2011-12-02 00:00:00.000,157
803,151,2011-12-02 00:00:00.000,24
804,151,2011-12-02 00:00:00.000,1376
805,150,2011-12-02 00:00:00.000,813
806,150,2011-12-02 00:00:00.000,1270
807,5,2011-12-02 00:00:00.000,1381
808,57,2011-12-02 00:00:00.000,42
809,144,2011-12-02 00:00:00.000,1587
810,13,2011-12-02 00:00:00.000,1285
811,4,2011-12-02 00:00:00.000,398
812,60,2011-12-02 00:00:00.000,1382
813,48,2011-12-02 00:00:00.000,211
815,116,2011-12-02 00:00:00.000,409
816,59,2011-12-02 00:00:00.000,1290
817,142,2011-12-02 00:00:00.000,1095
818,145,2011-12-02 00:00:00.000,1751
819,138,2011-12-02 00:00:00.000,281
820,155,2011-12-02 00:00:00.000,635
821,139,2011-12-02 00:00:00.000,1081
822,140,2011-12-02 00:00:00.000,536
824,106,2011-12-02 00:00:00.000,158
825,158,2011-12-02 00:00:00.000,39
826,158,2011-12-02 00:00:00.000,1716
827,138,2011-12-02 00:00:00.000,124
828,151,2011-12-02 00:00:00.000,1309
829,100,2011-12-02 00:00:00.000,1533
830,37,2011-12-02 00:00:00.000,1433
831,107,2011-12-02 00:00:00.000,647
832,106,2011-12-02 00:00:00.000,848
833,108,2011-12-02 00:00:00.000,1431
834,119,2011-12-02 00:00:00.000,1697
835,147,2011-12-02 00:00:00.000,1416
836,153,2011-12-02 00:00:00.000,246
837,152,2011-12-02 00:00:00.000,1320
838,159,2011-12-02 00:00:00.000,1174
839,159,2011-12-02 00:00:00.000,740
840,158,2011-12-02 00:00:00.000,84
841,128,2011-12-02 00:00:00.000,532
843,132,2011-12-02 00:00:00.000,114
844,59,2011-12-02 00:00:00.000,340
845,59,2011-12-02 00:00:00.000,1073
846,152,2011-12-02 00:00:00.000,332
847,147,2011-12-02 00:00:00.000,422
848,153,2011-12-02 00:00:00.000,276
849,137,2011-12-02 00:00:00.000,1727
850,161,2011-12-02 00:00:00.000,1194
851,161,2011-12-02 00:00:00.000,816
852,59,2011-12-02 00:00:00.000,342
854,64,2011-12-02 00:00:00.000,715
855,64,2011-12-02 00:00:00.000,968
858,1,2011-12-02 00:00:00.000,1479
859,2,2011-12-02 00:00:00.000,310
860,10,2011-12-02 00:00:00.000,294
861,90,2011-12-02 00:00:00.000,1325
862,158,2011-12-02 00:00:00.000,720
863,71,2011-12-02 00:00:00.000,937
864,98,2011-12-02 00:00:00.000,1683
865,159,2011-12-02 00:00:00.000,973
866,156,2011-12-02 00:00:00.000,1685
869,161,2011-12-02 00:00:00.000,229
870,144,2011-12-02 00:00:00.000,33
871,144,2011-12-02 00:00:00.000,1232
872,160,2011-12-02 00:00:00.000,1388
873,167,2011-12-02 00:00:00.000,556
874,170,2011-12-02 00:00:00.000,148
875,167,2011-12-02 00:00:00.000,732
876,171,2011-12-02 00:00:00.000,108
878,151,2011-12-02 00:00:00.000,646
879,144,2011-12-02 00:00:00.000,381
880,172,2011-12-02 00:00:00.000,1623
881,172,2011-12-02 00:00:00.000,1791
882,171,2011-12-02 00:00:00.000,1541
883,152,2011-12-02 00:00:00.000,799
884,131,2011-12-02 00:00:00.000,1550
885,146,2011-12-02 00:00:00.000,1117
886,138,2011-12-02 00:00:00.000,1201
887,148,2011-12-02 00:00:00.000,1180
888,148,2011-12-02 00:00:00.000,728
889,143,2011-12-02 00:00:00.000,801
890,46,2011-12-02 00:00:00.000,479
891,46,2011-12-02 00:00:00.000,778
892,176,2011-12-02 00:00:00.000,852
893,142,2011-12-02 00:00:00.000,307
894,54,2011-12-02 00:00:00.000,354
895,59,2011-12-02 00:00:00.000,301
896,138,2011-12-02 00:00:00.000,917
897,90,2011-12-02 00:00:00.000,1005
898,46,2011-12-02 00:00:00.000,1030
899,70,2011-12-02 00:00:00.000,1750
900,57,2011-12-02 00:00:00.000,1495
901,65,2011-12-02 00:00:00.000,557
902,99,2011-12-02 00:00:00.000,132
903,159,2011-12-02 00:00:00.000,1280
905,159,2011-12-02 00:00:00.000,428
906,145,2011-12-02 00:00:00.000,1555
907,172,2011-12-02 00:00:00.000,1232
908,148,2011-12-02 00:00:00.000,1300
909,131,2011-12-02 00:00:00.000,1202
910,159,2011-12-02 00:00:00.000,229
911,159,2011-12-02 00:00:00.000,415
912,10,2011-12-02 00:00:00.000,1214
913,134,2011-12-02 00:00:00.000,1307
914,123,2011-12-02 00:00:00.000,535
915,128,2011-12-02 00:00:00.000,736
916,132,2011-12-02 00:00:00.000,1331
917,156,2011-12-02 00:00:00.000,1268
918,161,2011-12-02 00:00:00.000,1339
919,118,2011-12-02 00:00:00.000,1613
920,84,2011-12-02 00:00:00.000,1400
921,87,2011-12-02 00:00:00.000,143
922,86,2011-12-02 00:00:00.000,414
924,53,2011-12-02 00:00:00.000,1572
925,1,2011-12-02 00:00:00.000,316
926,2,2011-12-02 00:00:00.000,1235
927,161,2011-12-03 00:00:00.000,597
928,156,2011-12-03 00:00:00.000,1292
929,178,2011-12-03 00:00:00.000,1283
930,178,2011-12-03 00:00:00.000,1455
931,142,2011-12-03 00:00:00.000,1500
932,177,2011-12-03 00:00:00.000,1584
933,178,2011-12-03 00:00:00.000,1244
934,176,2011-12-03 00:00:00.000,738
935,148,2011-12-03 00:00:00.000,1436
936,178,2011-12-03 00:00:00.000,1194
937,177,2011-12-03 00:00:00.000,60
940,145,2011-12-03 00:00:00.000,354
941,159,2011-12-03 00:00:00.000,573
942,159,2011-12-03 00:00:00.000,742
943,133,2011-12-03 00:00:00.000,377
946,176,2011-12-03 00:00:00.000,1773
947,180,2011-12-03 00:00:00.000,1084
948,61,2011-12-03 00:00:00.000,585
949,67,2011-12-03 00:00:00.000,833
950,144,2011-12-03 00:00:00.000,1572
951,120,2011-12-03 00:00:00.000,1233
952,174,2011-12-03 00:00:00.000,1705
953,163,2011-12-03 00:00:00.000,42
955,169,2011-12-03 00:00:00.000,1156
956,91,2011-12-03 00:00:00.000,755
957,86,2011-12-03 00:00:00.000,831
958,180,2011-12-03 00:00:00.000,1138
959,5,2011-12-03 00:00:00.000,939
960,57,2011-12-03 00:00:00.000,745
961,178,2011-12-03 00:00:00.000,868
962,177,2011-12-03 00:00:00.000,1216
963,178,2011-12-03 00:00:00.000,810
964,177,2011-12-03 00:00:00.000,1490
965,170,2011-12-03 00:00:00.000,1738
966,175,2011-12-03 00:00:00.000,1052
967,176,2011-12-03 00:00:00.000,318
968,178,2011-12-03 00:00:00.000,667
969,68,2011-12-03 00:00:00.000,1622
970,170,2011-12-03 00:00:00.000,1442
971,167,2011-12-03 00:00:00.000,1486
975,57,2011-12-03 00:00:00.000,1404
976,132,2011-12-03 00:00:00.000,686
977,59,2011-12-03 00:00:00.000,1733
978,67,2011-12-03 00:00:00.000,878
979,180,2011-12-03 00:00:00.000,1604
980,201,2011-12-03 00:00:00.000,934
981,202,2011-12-03 00:00:00.000,207
982,203,2011-12-03 00:00:00.000,1645
984,167,2011-12-03 00:00:00.000,890
985,203,2011-12-03 00:00:00.000,1613
986,203,2011-12-03 00:00:00.000,1778
987,126,2011-12-03 00:00:00.000,476
988,128,2011-12-03 00:00:00.000,1492
989,123,2011-12-03 00:00:00.000,502
990,204,2011-12-03 00:00:00.000,203
991,204,2011-12-03 00:00:00.000,1188
994,204,2011-12-04 00:00:00.000,1253
995,203,2011-12-04 00:00:00.000,103
996,117,2011-12-04 00:00:00.000,487
997,123,2011-12-04 00:00:00.000,214
999,204,2011-12-04 00:00:00.000,297
1000,99,2011-12-04 00:00:00.000,993
1001,105,2011-12-04 00:00:00.000,455
1002,18,2011-12-04 00:00:00.000,852
1003,56,2011-12-04 00:00:00.000,1593
1004,205,2011-12-04 00:00:00.000,1062
1005,47,2011-12-04 00:00:00.000,1586
1006,202,2011-12-04 00:00:00.000,1437
1007,180,2011-12-04 00:00:00.000,241
1010,201,2011-12-04 00:00:00.000,1363
1011,202,2011-12-04 00:00:00.000,317
1012,53,2011-12-04 00:00:00.000,1236
1015,207,2011-12-04 00:00:00.000,9
1016,188,2011-12-04 00:00:00.000,1646
1017,196,2011-12-04 00:00:00.000,17
1018,198,2011-12-04 00:00:00.000,667
1019,200,2011-12-04 00:00:00.000,735
1020,182,2011-12-04 00:00:00.000,1656
1021,192,2011-12-04 00:00:00.000,161
1022,194,2011-12-04 00:00:00.000,1536
1023,190,2011-12-04 00:00:00.000,1291
1024,184,2011-12-04 00:00:00.000,1556
1025,186,2011-12-04 00:00:00.000,971
1027,207,2011-12-04 00:00:00.000,529
1028,132,2011-12-04 00:00:00.000,361
1029,205,2011-12-04 00:00:00.000,398
1030,206,2011-12-04 00:00:00.000,1382
1032,203,2011-12-04 00:00:00.000,737
1033,146,2011-12-04 00:00:00.000,1009
1034,138,2011-12-04 00:00:00.000,306
1035,204,2011-12-04 00:00:00.000,608
1037,207,2011-12-04 00:00:00.000,1791
1038,176,2011-12-04 00:00:00.000,980
1039,106,2011-12-04 00:00:00.000,16
1041,108,2011-12-04 00:00:00.000,5
1042,121,2011-12-04 00:00:00.000,255
1043,211,2011-12-04 00:00:00.000,1357
1044,205,2011-12-04 00:00:00.000,692
1045,9,2011-12-04 00:00:00.000,639
1046,205,2011-12-04 00:00:00.000,1349
1047,205,2011-12-04 00:00:00.000,1111
1051,212,2011-12-04 00:00:00.000,457
1052,212,2011-12-04 00:00:00.000,1523
1053,211,2011-12-04 00:00:00.000,382
1054,206,2011-12-04 00:00:00.000,1105
1055,109,2011-12-04 00:00:00.000,477
1057,106,2011-12-04 00:00:00.000,1631
1060,212,2011-12-04 00:00:00.000,681
1061,204,2011-12-04 00:00:00.000,684
1062,205,2011-12-04 00:00:00.000,1481
1063,211,2011-12-04 00:00:00.000,834
1065,212,2011-12-04 00:00:00.000,1296
1067,145,2011-12-04 00:00:00.000,858
1068,159,2011-12-04 00:00:00.000,636
1069,46,2011-12-04 00:00:00.000,1242
1070,211,2011-12-05 00:00:00.000,1320
1071,131,2011-12-05 00:00:00.000,8
1072,124,2011-12-05 00:00:00.000,1125
1073,210,2011-12-05 00:00:00.000,1093
1075,214,2011-12-05 00:00:00.000,225
1076,47,2011-12-05 00:00:00.000,503
1077,16,2011-12-05 00:00:00.000,717
1078,210,2011-12-05 00:00:00.000,474
1080,216,2011-12-05 00:00:00.000,918
1081,108,2011-12-05 00:00:00.000,314
1082,109,2011-12-05 00:00:00.000,338
1083,216,2011-12-05 00:00:00.000,501
1084,216,2011-12-05 00:00:00.000,1314
1085,211,2011-12-05 00:00:00.000,1165
1086,214,2011-12-05 00:00:00.000,1737
1087,209,2011-12-05 00:00:00.000,68
1088,212,2011-12-05 00:00:00.000,241
1089,217,2011-12-05 00:00:00.000,926
1090,133,2011-12-05 00:00:00.000,975
1092,220,2011-12-05 00:00:00.000,722
1093,210,2011-12-05 00:00:00.000,1161
1094,130,2011-12-05 00:00:00.000,494
1095,215,2011-12-05 00:00:00.000,1286
1096,131,2011-12-05 00:00:00.000,801
1097,124,2011-12-05 00:00:00.000,377
1098,133,2011-12-05 00:00:00.000,56
1099,108,2011-12-05 00:00:00.000,465
1100,109,2011-12-05 00:00:00.000,232
1102,149,2011-12-05 00:00:00.000,174
1103,141,2011-12-05 00:00:00.000,579
1104,131,2011-12-05 00:00:00.000,14
1105,137,2011-12-05 00:00:00.000,386
1106,202,2011-12-05 00:00:00.000,1482
1107,201,2011-12-05 00:00:00.000,416
1108,66,2011-12-05 00:00:00.000,465
1110,222,2011-12-05 00:00:00.000,1756
1111,64,2011-12-05 00:00:00.000,1695
1112,212,2011-12-05 00:00:00.000,234
1113,23,2011-12-05 00:00:00.000,1757
1114,219,2011-12-05 00:00:00.000,207
1115,226,2011-12-05 00:00:00.000,971
1117,227,2011-12-05 00:00:00.000,1752
1118,226,2011-12-05 00:00:00.000,555
1119,228,2011-12-05 00:00:00.000,1220
1120,226,2011-12-05 00:00:00.000,1314
1124,233,2011-12-05 00:00:00.000,984
1125,236,2011-12-05 00:00:00.000,390
1126,231,2011-12-05 00:00:00.000,1675
1128,130,2011-12-05 00:00:00.000,538
1129,133,2011-12-05 00:00:00.000,631
1131,227,2011-12-05 00:00:00.000,681
1132,222,2011-12-05 00:00:00.000,1025
1138,224,2011-12-05 00:00:00.000,1202
1141,218,2011-12-05 00:00:00.000,1077
1143,234,2011-12-05 00:00:00.000,1768
1144,151,2011-12-05 00:00:00.000,1343
1145,132,2011-12-05 00:00:00.000,467
1146,24,2011-12-05 00:00:00.000,1285
1147,56,2011-12-05 00:00:00.000,905
1148,222,2011-12-05 00:00:00.000,41
1150,238,2011-12-05 00:00:00.000,589
1152,238,2011-12-05 00:00:00.000,1123
1153,218,2011-12-05 00:00:00.000,1538
1155,5,2011-12-05 00:00:00.000,463
1157,224,2011-12-05 00:00:00.000,226
1158,61,2011-12-05 00:00:00.000,589
1159,202,2011-12-05 00:00:00.000,1431
1160,180,2011-12-05 00:00:00.000,1077
1161,67,2011-12-05 00:00:00.000,70
1162,121,2011-12-05 00:00:00.000,1493
1163,87,2011-12-05 00:00:00.000,1720
1164,83,2011-12-05 00:00:00.000,91
1166,205,2011-12-05 00:00:00.000,466
1167,177,2011-12-05 00:00:00.000,1702
1168,237,2011-12-05 00:00:00.000,298
1169,226,2011-12-05 00:00:00.000,993
1170,226,2011-12-05 00:00:00.000,554
1171,222,2011-12-05 00:00:00.000,1141
1172,238,2011-12-05 00:00:00.000,707
1173,227,2011-12-05 00:00:00.000,64
1174,238,2011-12-05 00:00:00.000,1285
1175,222,2011-12-05 00:00:00.000,801
1176,177,2011-12-05 00:00:00.000,1357
1178,243,2011-12-05 00:00:00.000,470
1179,219,2011-12-05 00:00:00.000,1440
1180,243,2011-12-05 00:00:00.000,1691
1182,241,2011-12-05 00:00:00.000,738
1183,237,2011-12-05 00:00:00.000,1336
1184,238,2011-12-05 00:00:00.000,1757
1187,217,2011-12-05 00:00:00.000,1204
1188,217,2011-12-05 00:00:00.000,1295
1189,30,2011-12-05 00:00:00.000,573
1190,237,2011-12-05 00:00:00.000,46
1191,50,2011-12-05 00:00:00.000,1610
1192,50,2011-12-05 00:00:00.000,1788
1193,152,2011-12-05 00:00:00.000,1714
1194,210,2011-12-05 00:00:00.000,1572
1195,228,2011-12-05 00:00:00.000,749
1196,234,2011-12-05 00:00:00.000,1231
1197,70,2011-12-05 00:00:00.000,356
1201,244,2011-12-05 00:00:00.000,1618
1202,242,2011-12-05 00:00:00.000,1793
1203,50,2011-12-05 00:00:00.000,851
1204,48,2011-12-05 00:00:00.000,542
1205,224,2011-12-05 00:00:00.000,1329
1206,222,2011-12-05 00:00:00.000,518
1207,238,2011-12-05 00:00:00.000,826
1208,1,2011-12-05 00:00:00.000,854
1209,2,2011-12-05 00:00:00.000,453
1210,172,2011-12-05 00:00:00.000,946
1212,246,2011-12-05 00:00:00.000,393
1214,246,2011-12-05 00:00:00.000,353
1215,247,2011-12-06 00:00:00.000,1331
1216,248,2011-12-06 00:00:00.000,415
1217,248,2011-12-06 00:00:00.000,1699
1218,246,2011-12-06 00:00:00.000,214
1219,222,2011-12-06 00:00:00.000,477
1221,238,2011-12-06 00:00:00.000,880
1222,247,2011-12-06 00:00:00.000,682
1224,228,2011-12-06 00:00:00.000,1050
1225,234,2011-12-06 00:00:00.000,246
1226,246,2011-12-06 00:00:00.000,756
1227,211,2011-12-06 00:00:00.000,729
1228,250,2011-12-06 00:00:00.000,944
1229,249,2011-12-06 00:00:00.000,729
1230,249,2011-12-06 00:00:00.000,306
1231,142,2011-12-06 00:00:00.000,296
1232,142,2011-12-06 00:00:00.000,735
1233,248,2011-12-06 00:00:00.000,1741
1235,252,2011-12-06 00:00:00.000,609
1238,247,2011-12-06 00:00:00.000,292
1239,254,2011-12-06 00:00:00.000,1670
1240,254,2011-12-06 00:00:00.000,1744
1241,148,2011-12-06 00:00:00.000,353
1242,253,2011-12-06 00:00:00.000,718
1243,243,2011-12-06 00:00:00.000,742
1245,253,2011-12-06 00:00:00.000,125
1246,252,2011-12-06 00:00:00.000,1065
1247,133,2011-12-06 00:00:00.000,26
1248,246,2011-12-06 00:00:00.000,376
1250,242,2011-12-06 00:00:00.000,486
1251,5,2011-12-06 00:00:00.000,40
1252,256,2011-12-06 00:00:00.000,1030
1253,258,2011-12-06 00:00:00.000,305
1255,250,2011-12-06 00:00:00.000,1362
1256,246,2011-12-06 00:00:00.000,524
1257,248,2011-12-06 00:00:00.000,783
1258,248,2011-12-06 00:00:00.000,1587
1259,250,2011-12-06 00:00:00.000,1409
1260,254,2011-12-06 00:00:00.000,1160
1261,242,2011-12-06 00:00:00.000,1142
1263,208,2011-12-06 00:00:00.000,1022
1264,212,2011-12-06 00:00:00.000,1578
1265,225,2011-12-06 00:00:00.000,114
1266,224,2011-12-06 00:00:00.000,1002
1267,222,2011-12-06 00:00:00.000,1196
1268,238,2011-12-06 00:00:00.000,355
1269,259,2011-12-06 00:00:00.000,672
1270,259,2011-12-06 00:00:00.000,1745
1271,243,2011-12-06 00:00:00.000,1091
1272,244,2011-12-06 00:00:00.000,1738
1273,263,2011-12-06 00:00:00.000,885
1274,247,2011-12-06 00:00:00.000,826
1275,246,2011-12-06 00:00:00.000,285
1276,261,2011-12-06 00:00:00.000,1630
1277,262,2011-12-06 00:00:00.000,1118
1278,262,2011-12-06 00:00:00.000,635
1280,261,2011-12-06 00:00:00.000,718
1281,262,2011-12-06 00:00:00.000,1136
1282,262,2011-12-06 00:00:00.000,552
1283,261,2011-12-06 00:00:00.000,64
1284,127,2011-12-06 00:00:00.000,154
1285,263,2011-12-06 00:00:00.000,1074
1286,66,2011-12-06 00:00:00.000,1106
1288,32,2011-12-06 00:00:00.000,304
1291,263,2011-12-06 00:00:00.000,1256
1293,261,2011-12-06 00:00:00.000,510
1294,261,2011-12-06 00:00:00.000,431
1295,262,2011-12-06 00:00:00.000,221
1296,238,2011-12-06 00:00:00.000,1108
1297,264,2011-12-06 00:00:00.000,1311
1298,260,2011-12-06 00:00:00.000,1302
1299,261,2011-12-06 00:00:00.000,1335
1300,262,2011-12-06 00:00:00.000,745
1303,220,2011-12-06 00:00:00.000,824
1304,243,2011-12-06 00:00:00.000,409
1306,266,2011-12-06 00:00:00.000,1700
1307,266,2011-12-06 00:00:00.000,342
1308,5,2011-12-06 00:00:00.000,1530
1309,266,2011-12-06 00:00:00.000,854
1310,267,2011-12-06 00:00:00.000,1545
1311,265,2011-12-06 00:00:00.000,341
1312,240,2011-12-06 00:00:00.000,1622
1314,57,2011-12-06 00:00:00.000,1631
1316,263,2011-12-06 00:00:00.000,28
1317,264,2011-12-06 00:00:00.000,1161
1318,260,2011-12-06 00:00:00.000,1296
1319,262,2011-12-06 00:00:00.000,860
1320,261,2011-12-06 00:00:00.000,54
1321,251,2011-12-06 00:00:00.000,1553
1323,5,2011-12-06 00:00:00.000,961
1325,265,2011-12-06 00:00:00.000,545
1326,261,2011-12-06 00:00:00.000,809
1327,262,2011-12-06 00:00:00.000,1404
1328,248,2011-12-06 00:00:00.000,216
1329,13,2011-12-06 00:00:00.000,408
1330,58,2011-12-06 00:00:00.000,926
1331,266,2011-12-06 00:00:00.000,575
1332,261,2011-12-06 00:00:00.000,239
1333,267,2011-12-06 00:00:00.000,1478
1335,261,2011-12-06 00:00:00.000,1410
1336,262,2011-12-06 00:00:00.000,1668
1338,265,2011-12-06 00:00:00.000,1128
1339,265,2011-12-06 00:00:00.000,1776
1340,250,2011-12-06 00:00:00.000,474
1341,226,2011-12-06 00:00:00.000,331
1342,276,2011-12-06 00:00:00.000,1580
1343,274,2011-12-06 00:00:00.000,5
1344,270,2011-12-06 00:00:00.000,65
1345,272,2011-12-06 00:00:00.000,1319
1346,179,2011-12-06 00:00:00.000,1054
1347,142,2011-12-06 00:00:00.000,880
1348,263,2011-12-06 00:00:00.000,135
1350,277,2011-12-06 00:00:00.000,335
1352,278,2011-12-06 00:00:00.000,1146
1354,179,2011-12-06 00:00:00.000,1488
1355,249,2011-12-06 00:00:00.000,35
1356,262,2011-12-06 00:00:00.000,9
1357,261,2011-12-06 00:00:00.000,1788
1358,142,2011-12-06 00:00:00.000,251
1360,226,2011-12-06 00:00:00.000,1101
1361,278,2011-12-06 00:00:00.000,873
1362,61,2011-12-06 00:00:00.000,302
1364,133,2011-12-06 00:00:00.000,383
1365,285,2011-12-06 00:00:00.000,218
1366,285,2011-12-06 00:00:00.000,340
1367,280,2011-12-06 00:00:00.000,583
1368,282,2011-12-06 00:00:00.000,1382
1369,284,2011-12-06 00:00:00.000,1106
1370,286,2011-12-06 00:00:00.000,805
1371,285,2011-12-06 00:00:00.000,1796
1372,288,2011-12-06 00:00:00.000,652
1374,265,2011-12-06 00:00:00.000,1571
1375,260,2011-12-06 00:00:00.000,1166
1376,263,2011-12-06 00:00:00.000,1474
1377,264,2011-12-06 00:00:00.000,1108
1378,261,2011-12-06 00:00:00.000,1426
1379,262,2011-12-06 00:00:00.000,604
1380,246,2011-12-06 00:00:00.000,1182
1381,247,2011-12-06 00:00:00.000,12
1382,23,2011-12-06 00:00:00.000,1525
1383,224,2011-12-06 00:00:00.000,492
1384,241,2011-12-06 00:00:00.000,663
1385,241,2011-12-06 00:00:00.000,741
1386,100,2011-12-06 00:00:00.000,890
1387,95,2011-12-06 00:00:00.000,586
1388,90,2011-12-06 00:00:00.000,1397
1389,253,2011-12-06 00:00:00.000,872
1390,229,2011-12-06 00:00:00.000,1507
1391,145,2011-12-06 00:00:00.000,1259
1392,266,2011-12-06 00:00:00.000,1645
1393,223,2011-12-06 00:00:00.000,1776
1394,76,2011-12-06 00:00:00.000,964
1395,107,2011-12-06 00:00:00.000,1245
1397,286,2011-12-06 00:00:00.000,179
1398,285,2011-12-06 00:00:00.000,626
1399,278,2011-12-06 00:00:00.000,326
1400,286,2011-12-06 00:00:00.000,1567
1402,278,2011-12-07 00:00:00.000,1739
1403,243,2011-12-07 00:00:00.000,352
1404,289,2011-12-07 00:00:00.000,550
1407,286,2011-12-07 00:00:00.000,1069
1408,221,2011-12-07 00:00:00.000,1647
1409,278,2011-12-07 00:00:00.000,1373
1410,290,2011-12-07 00:00:00.000,512
1412,290,2011-12-07 00:00:00.000,976
1414,290,2011-12-07 00:00:00.000,462
1415,293,2011-12-07 00:00:00.000,1293
1418,5,2011-12-07 00:00:00.000,1305
1419,264,2011-12-07 00:00:00.000,1174
1420,263,2011-12-07 00:00:00.000,679
1421,293,2011-12-07 00:00:00.000,109
1422,290,2011-12-07 00:00:00.000,1606
1423,289,2011-12-07 00:00:00.000,856
1424,286,2011-12-07 00:00:00.000,1478
1426,295,2011-12-07 00:00:00.000,1383
1427,291,2011-12-07 00:00:00.000,264
1428,263,2011-12-07 00:00:00.000,1208
1429,260,2011-12-07 00:00:00.000,335
1430,246,2011-12-07 00:00:00.000,389
1431,247,2011-12-07 00:00:00.000,524
1432,290,2011-12-07 00:00:00.000,817
1433,293,2011-12-07 00:00:00.000,256
1437,296,2011-12-07 00:00:00.000,1462
1438,242,2011-12-07 00:00:00.000,960
1439,291,2011-12-07 00:00:00.000,1133
1440,107,2011-12-07 00:00:00.000,1283
1441,290,2011-12-07 00:00:00.000,1415
1442,61,2011-12-07 00:00:00.000,728
1443,201,2011-12-07 00:00:00.000,1149
1444,298,2011-12-07 00:00:00.000,217
1445,299,2011-12-07 00:00:00.000,1176
1446,299,2011-12-07 00:00:00.000,512
1447,296,2011-12-07 00:00:00.000,426
1448,295,2011-12-07 00:00:00.000,1104
1449,293,2011-12-07 00:00:00.000,1154
1450,298,2011-12-07 00:00:00.000,415
1451,299,2011-12-07 00:00:00.000,1086
1452,299,2011-12-07 00:00:00.000,625
1453,298,2011-12-07 00:00:00.000,1718
1454,291,2011-12-07 00:00:00.000,1741
1455,299,2011-12-07 00:00:00.000,495
1456,291,2011-12-07 00:00:00.000,261
1457,299,2011-12-07 00:00:00.000,1128
1458,251,2011-12-07 00:00:00.000,520
1460,261,2011-12-07 00:00:00.000,1090
1462,244,2011-12-07 00:00:00.000,1118
1464,300,2011-12-07 00:00:00.000,416
1466,290,2011-12-07 00:00:00.000,1194
1467,293,2011-12-07 00:00:00.000,862
1468,57,2011-12-07 00:00:00.000,645
1469,299,2011-12-07 00:00:00.000,1437
1470,299,2011-12-07 00:00:00.000,925
1471,298,2011-12-07 00:00:00.000,1694
1472,298,2011-12-07 00:00:00.000,446
1473,298,2011-12-07 00:00:00.000,1367
1474,300,2011-12-07 00:00:00.000,1630
1475,297,2011-12-07 00:00:00.000,304
1477,301,2011-12-07 00:00:00.000,4
1478,298,2011-12-07 00:00:00.000,307
1479,298,2011-12-07 00:00:00.000,1267
1480,298,2011-12-07 00:00:00.000,1445
1481,298,2011-12-07 00:00:00.000,822
1483,285,2011-12-07 00:00:00.000,772
1484,285,2011-12-07 00:00:00.000,656
1485,291,2011-12-07 00:00:00.000,1583
1486,242,2011-12-07 00:00:00.000,938
1487,264,2011-12-07 00:00:00.000,560
1488,300,2011-12-07 00:00:00.000,1642
1490,291,2011-12-07 00:00:00.000,186
1491,296,2011-12-07 00:00:00.000,238
1492,9,2011-12-07 00:00:00.000,1158
1493,68,2011-12-07 00:00:00.000,636
1495,304,2011-12-07 00:00:00.000,1563
1496,247,2011-12-07 00:00:00.000,1552
1497,246,2011-12-07 00:00:00.000,254
1498,302,2011-12-07 00:00:00.000,381
1499,291,2011-12-07 00:00:00.000,1142
1500,226,2011-12-07 00:00:00.000,144
1501,304,2011-12-07 00:00:00.000,1558
1502,243,2011-12-07 00:00:00.000,330
1503,251,2011-12-07 00:00:00.000,515
1504,133,2011-12-07 00:00:00.000,355
1505,178,2011-12-07 00:00:00.000,1441
1506,58,2011-12-07 00:00:00.000,1705
1507,132,2011-12-07 00:00:00.000,1761
1508,260,2011-12-07 00:00:00.000,1089
1509,64,2011-12-07 00:00:00.000,115
1512,128,2011-12-07 00:00:00.000,308
1513,243,2011-12-07 00:00:00.000,392
1514,307,2011-12-07 00:00:00.000,632
1516,152,2011-12-07 00:00:00.000,49
1517,303,2011-12-07 00:00:00.000,1113
1518,153,2011-12-07 00:00:00.000,1602
1519,137,2011-12-07 00:00:00.000,101
1520,307,2011-12-07 00:00:00.000,1782
1521,300,2011-12-07 00:00:00.000,277
1522,64,2011-12-07 00:00:00.000,1004
1523,303,2011-12-07 00:00:00.000,374
1525,302,2011-12-07 00:00:00.000,1112
1526,242,2011-12-07 00:00:00.000,97
1528,261,2011-12-07 00:00:00.000,347
1529,302,2011-12-07 00:00:00.000,816
1530,242,2011-12-07 00:00:00.000,252
1531,244,2011-12-07 00:00:00.000,1347
1532,262,2011-12-07 00:00:00.000,1073
1533,261,2011-12-07 00:00:00.000,1764
1534,133,2011-12-07 00:00:00.000,255
1535,130,2011-12-07 00:00:00.000,735
1536,13,2011-12-07 00:00:00.000,1392
1537,58,2011-12-07 00:00:00.000,108
1539,124,2011-12-07 00:00:00.000,713
1540,290,2011-12-07 00:00:00.000,673
1541,293,2011-12-07 00:00:00.000,1247
1542,296,2011-12-07 00:00:00.000,86
1543,295,2011-12-07 00:00:00.000,510
